URL,Modèle,Description,Prix,Kilométrage,Mise en circulation,Énergie,Boîte de vitesse,Puissance fiscale,Transmission,Carrosserie,État général,Anciens propriétaires,Date annonce
https://www.automobile.tn/fr/occasion/mazda/cx-7/110642,Mazda CX-7,2.3 L 238 cv Boîte auto,34 000 DT,190 000 KM,04.2012,Essence,Automatique,15 CV,Intégrale,SUV,Normal,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mitsubishi/attrage/110458,Mitsubishi Attrage GLS,1.2 L 78 cv Boîte auto,32 000 DT,197 000 KM,03.2018,Essence,Automatique,4 CV,Traction,Berline,Normal,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/110455,KIA Sportage,1.6 GDi CVVT 16V 4x2 132 cv Boite Auto,80 000 DT,112 000 KM,07.2020,Essence,Automatique,8 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/xceed/110454,KIA XCeed,1.5 T-GDI 16V GPF DCT7 ISG 159 cv Boîte auto,110 000 DT,17 000 KM,09.2022,Essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/opel/combo/110145,Opel Combo Cargo,N/A,45 000 DT,72 000 KM,12.2021,Diesel,Manuelle,5 CV,Traction,Utilitaire,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/baic-yx/kenbo-s3/110080,BAIC YX Kenbo S3,1.5 l 112 cv,38 000 DT,110 000 KM,04.2018,Essence,Manuelle,7 CV,Propulsion,SUV,Normal,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/109986,KIA Sportage GT-Line,1.6 T-GDi 16V 4x4 DCT7 177 cv Boîte auto,98 000 DT,83 000 KM,03.2020,Essence,Automatique,11 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/dfsk/glory-580/109387,DFSK Glory 580 Comfort MT,N/A,77 000 DT,68 000 KM,07.2022,Essence,Manuelle,8 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/great-wall/h6/109246,GWM Haval H6 Luxury,1.5 T 143cv boite auto,74 000 DT,130 000 KM,06.2021,Essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/i20/108863,Hyundai i20 High Grade,1.0 T-GDI 12V GPF DCT7 100 cv Boîte auto,76 900 DT,21 000 KM,08.2023,Essence,Automatique,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/108748,Mercedes-Benz Classe C,180 1.5 156ch 9G-Tronic,105 000 DT,172 000 KM,12.2018,Essence,Automatique,8 CV,Propulsion,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-5/108742,BMW Série 5,520d 2.0 d 16V Mild Hybrid Steptronic8 190 cv Boîte auto,209 000 DT,80 000 KM,06.2022,Hybride léger diesel,Automatique,10 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/jeep/grand-cherokee/108612,Jeep Grand Cherokee Limited,3.6 V6 24V Flexfuel 4WD 286 cv Boîte auto,180 000 DT,132 000 KM,11.2016,Essence,Automatique,20 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/ml/108533,Mercedes-Benz ML,ML 280 3.0 CDI V6 4-Matic 190 cv Boîte auto,65 000 DT,240 000 KM,06.2009,Diesel,Automatique,15 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mg/5/108472,MG 5 Luxe,N/A,67 000 DT,26 000 KM,03.2022,Electrique,Automatique,7 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/108289,Mercedes-Benz Classe A Style,180 Turbo 1.6 i 16V Turbo 122 cv,52 000 DT,174 000 KM,05.2014,Essence,Manuelle,6 CV,Traction,Compacte,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/chery/tiggo-2/108253,Chery Tiggo 2 Confort,1.5 106 cv,39 000 DT,135 000 KM,05.2020,Essence,Manuelle,6 CV,Traction,SUV,Moyen,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/ford/ranger/108193,Ford Ranger Double Cabine XLT,N/A,140 000 DT,70 000 KM,07.2020,Diesel,Automatique,7 CV,Intégrale,Pick up,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-3-coupe/108096,BMW Série 3 coupé,N/A,39 900 DT,232 000 KM,09.2009,Essence,Manuelle,7 CV,Traction,Coupé,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-plus/108093,Volkswagen Golf Plus Sportsvan Join,N/A,79 000 DT,72 000 KM,08.2018,Essence,Manuelle,6 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/defender/108089,Land Rover Defender 110 LXV,N/A,200 000 DT,115 000 KM,03.2014,Diesel,Manuelle,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/108035,Mercedes-Benz Classe E,N/A,85 000 DT,252 000 KM,10.2017,Essence,Automatique,9 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-7/107978,BMW Série 7 X-Drive,740d xDrive 3.0 d DPF 24V Steptronic-6 306 cv Boîte auto,155 500 DT,200 000 KM,12.2012,Diesel,Automatique,20 CV,Intégrale,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/107754,Mercedes-Benz Classe C,180 1.6 i 16V 9G-TRONIC 156 cv Boîte auto,119 000 DT,146 000 KM,03.2017,Essence,Automatique,8 CV,Propulsion,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/skoda/octavia/107753,Skoda Octavia,N/A,43 000 DT,191 000 KM,01.2016,Essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/107606,Mercedes-Benz Classe S,N/A,65 000 DT,112 000 KM,07.2007,Essence,Automatique,19 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/3008/107522,Peugeot 3008,N/A,62 000 DT,131 000 KM,04.2017,Essence,Manuelle,7 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/q3-sportback/107403,Audi Q3 Sportback Business Line,35 1.5 TFSI 16V GPF DSG7 150 cv Boîte auto,135 000 DT,122 000 KM,03.2021,Essence,Automatique,9 CV,Traction,SUV,Très bon,3 et +,29.11.2025
https://www.automobile.tn/fr/occasion/isuzu/d-max-dc/107248,Isuzu D-Max Double Cabine,N/A,115 000 DT,244 000 KM,11.2013,Diesel,Manuelle,8 CV,Traction,Pick up,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/jaguar/xjl/107114,Jaguar XJL,N/A,129 000 DT,51 000 KM,12.2014,Essence,Automatique,16 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/porsche/cayenne/107089,Porsche Cayenne,3.6 DFI V6 SUV 290cv Tiptronic S Boîte auto,85 000 DT,184 000 KM,10.2008,Essence,Automatique,21 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-velar/106867,Land Rover Range Rover Velar,N/A,295 000 DT,60 000 KM,05.2019,Diesel,Automatique,11 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/106428,Volkswagen Tiguan,N/A,117 000 DT,104 000 KM,06.2018,Essence,Automatique,8 CV,Traction,SUV,,,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/x5/106399,BMW X5,N/A,86 000 DT,159 000 KM,07.2010,Diesel,Automatique,19 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/106283,Land Rover Range Rover Evoque,N/A,139 000 DT,130 000 KM,07.2015,Diesel,Automatique,10 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/106098,Mercedes-Benz Classe C,N/A,88 000 DT,160 000 KM,06.2016,Diesel,Automatique,6 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/106095,Mercedes-Benz Classe E,180 1.5 Ti 16V 9G-TRONIC 156 cv Boîte auto,248 000 DT,15 000 KM,02.2022,Essence,Automatique,9 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/nissan/patrol/106077,Nissan Patrol,2.8 TD Break 115cv,37 000 DT,481 000 KM,05.1991,Diesel,Manuelle,11 CV,Traction,SUV,Normal,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/x5/106013,BMW X5,N/A,52 000 DT,295 000 KM,11.2007,Diesel,Automatique,16 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/toyota/land-cruiser/105863,Toyota Land Cruiser 80,N/A,67 000 DT,506 000 KM,06.1996,Diesel,Manuelle,17 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/passat-cc/105775,Volkswagen Passat CC,N/A,49 500 DT,191 000 KM,07.2014,Essence,Automatique,10 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/105520,Mercedes-Benz Classe C,180 1.6 i 16V 9G-TRONIC 156 cv Boîte auto,135 000 DT,113 000 KM,11.2017,Essence,Automatique,8 CV,Propulsion,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-3/105519,BMW Série 3,318i 1.5 16V 136 cv Boîte auto,78 000 DT,177 000 KM,05.2018,Essence,Automatique,7 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/great-wall/h6/105380,GWM Haval H6,1.5 T 150cv boite auto,126 000 DT,11 000 KM,09.2023,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-5/105377,BMW Série 5,N/A,79 500 DT,179 000 KM,09.2013,Essence,Automatique,10 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/105376,BMW Série 4 Gran Coupé,418i 1.5 i 12V Steptronic8 136 cv Boîte auto,125 000 DT,99 000 KM,03.2019,Essence,Automatique,7 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/105240,Mercedes-Benz Classe A,180 1.3 Ti 16V 7G-DCT 136 cv Boîte auto,119 000 DT,101 000 KM,12.2020,Essence,Automatique,7 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/105236,Mercedes-Benz Classe E,N/A,105 000 DT,223 000 KM,05.2017,Essence,Automatique,9 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/toyota/hilux/105235,Toyota Hilux Double Cabine,N/A,149 000 DT,114 000 KM,10.2019,Diesel,Manuelle,8 CV,Traction,Pick up,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/105174,Mercedes-Benz Classe C,200 1.5 i 16V EQ Boost 9G-TRONIC 184 cv Boîte auto,145 000 DT,112 000 KM,09.2019,Hybride léger essence,Automatique,10 CV,Propulsion,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/porsche/cayenne/104679,Porsche Cayenne,N/A,155 000 DT,195 000 KM,08.2012,Diesel,Automatique,15 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mitsubishi/pajero-sport/104620,Mitsubishi Pajero Sport,N/A,45 000 DT,510 000 KM,11.1999,Diesel,Manuelle,9 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/nissan/patrol/104233,Nissan Patrol,3.0 TDi Break 160cv,52 000 DT,359 000 KM,11.2006,Diesel,Manuelle,12 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/a4/104167,Audi A4,1.8 TFSi 16V 120 cv,37 000 DT,233 000 KM,01.2011,Essence,Manuelle,7 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/104066,Mercedes-Benz Classe E Avantgarde,200 1.8 CGI 16V BlueEFFICIENCY 184 cv Boîte auto,55 000 DT,199 000 KM,02.2010,Essence,Automatique,11 CV,Propulsion,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/fiat/500-c/103877,Fiat 500 C,N/A,59 000 DT,20 000 KM,09.2020,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/ford/kuga/103763,Ford Kuga Titanium,1.5 Ti-VCT EcoBoost 16V 4x4 S&S 182 cv Boîte auto,65 000 DT,208 000 KM,07.2017,Essence,Automatique,11 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/103676,Land Rover Range Rover Sport,P400e 2.0 16V 404 Hybrid 300 cv Boîte auto,340 000 DT,47 000 KM,02.2019,Hybride rechargeable essence,Automatique,17 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-6/103674,Volkswagen Golf 6,N/A,41 000 DT,295 000 KM,10.2011,Diesel,Automatique,5 CV,Traction,Compacte,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/102866,KIA Sportage,2.0 CRDi 4x4 177 cv Boîte auto,54 000 DT,324 000 KM,07.2012,Diesel,Automatique,11 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/citroen/c3/102545,Citroën C3 Shine,1.2 VTi PureTech 12V 82 cv,44 000 DT,51 000 KM,04.2019,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/ford/ranger/102118,Ford Ranger,N/A,68 000 DT,191 000 KM,10.2014,Diesel,Automatique,7 CV,Traction,Pick up,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/citroen/jumpy-fourgon/101934,Citroën Jumpy Fourgon,N/A,65 000 DT,170 000 KM,01.2019,Diesel,Manuelle,7 CV,Traction,Utilitaire,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/101641,Mercedes-Benz CLA,N/A,99 000 DT,20 000 KM,04.2018,Essence,Automatique,7 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/100742,Mercedes-Benz Classe S,350 3.5 i V6 24V 7G-TRONIC 272 cv Boîte auto,95 000 DT,151 000 KM,08.2008,Essence,Automatique,19 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/a4/100354,Audi A4,N/A,48 000 DT,241 000 KM,11.2008,Essence,Automatique,11 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/3008/100350,Peugeot 3008,N/A,84 900 DT,132 000 KM,06.2018,Essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/jaguar/xjl/100315,Jaguar XJL,N/A,120 000 DT,163 000 KM,06.2014,Essence,Automatique,16 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-3/99623,BMW Série 3,N/A,85 000 DT,152 000 KM,05.2016,Essence,Automatique,7 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/porsche/cayenne/99144,Porsche Cayenne,N/A,65 000 DT,212 000 KM,06.2009,Essence,Automatique,30 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/dongfeng/sx3/98781,Dongfeng SX3,1.6 L 123 cv,65 000 DT,32 000 KM,03.2021,Essence,Manuelle,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/skoda/octavia/98381,Skoda Octavia Style,N/A,109 000 DT,30 000 KM,02.2022,Essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/3008/98065,Peugeot 3008 Allure,1.2 THP Puretech 12V EAT6 S&S 130 cv Boîte auto,80 000 DT,169 000 KM,05.2020,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/x3/97922,BMW X3 xLine,20i sDrive 1.6 i 16V 170 cv Boîte auto,75 000 DT,219 000 KM,06.2014,Essence,Automatique,9 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/97316,KIA Sportage,1.6 GDi CVVT 16V 4x2 132 cv Boite Auto,85 000 DT,101 000 KM,07.2018,Essence,Automatique,8 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/96929,Land Rover Range Rover Sport,P400e 2.0 16V 404 Hybrid 300 cv Boîte auto,350 000 DT,82 000 KM,06.2019,Hybride rechargeable essence,Automatique,17 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sorento/96785,KIA Sorento,2.2 CRDi FAP AWD 16V 197 cv Boîte auto,48 000 DT,250 000 KM,09.2012,Diesel,Automatique,12 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/infiniti/fx/96614,Infiniti FX,FX35 3.5 i V6 AWD SUV 24V Auto-S7 303 cv Boîte auto,52 000 DT,190 000 KM,09.2008,Essence,Automatique,20 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/94919,KIA Sportage GT-Line,2 l Diesel 178 cv Boîte auto,110 000 DT,132 000 KM,01.2018,Diesel,Automatique,10 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mazda/6/93488,Mazda 6,N/A,51 000 DT,141 000 KM,11.2014,Essence,Automatique,9 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/88712,Mercedes-Benz Classe C C180,180 1.6 i 16V 9G-TRONIC 156 cv Boîte auto,119 000 DT,143 000 KM,07.2018,Essence,Automatique,9 CV,Propulsion,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mahindra/scorpio-suv/84060,Mahindra Scorpio SUV,2.5 l 4x4 105 cv,29 500 DT,328 000 KM,12.2013,Diesel,Manuelle,8 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-5/81461,BMW Série 5 Luxury Line,520i 1.6 i 16V Steptronic8 170 cv Boîte auto,195 000 DT,47 000 KM,07.2019,Essence,Automatique,10 CV,Propulsion,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/skoda/octavia/119199,Skoda Octavia Essence,1.0 TSI 12V DSG7 115 cv Boîte auto,55 000 DT,230 000 KM,01.2020,Essence,Automatique,6 CV,Intégrale,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/glc/108909,Mercedes-Benz GLC,350 e 2.0 i 16V 320 EQ Power 4MATIC BlueTEC 7G-Tronic 211 cv Boîte auto,178 500 DT,130 000 KM,07.2018,Hybride rechargeable essence,Automatique,10 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/111219,Volkswagen Golf 7 Confortline,N/A,58 500 DT,169 000 KM,01.2019,Essence,Manuelle,6 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/114090,Mercedes-Benz GLA,200 1.6 i 16V Turbo 7G-DCT 156 cv Boîte auto,89 000 DT,97 000 KM,10.2015,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/117601,Volkswagen Tiguan Prestige,N/A,88 000 DT,84 000 KM,09.2020,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-8/119214,Volkswagen Golf 8,1.4 L TSI 150 cv Boîte auto,121 000 DT,2 400 KM,05.2024,Essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/115516,Mercedes-Benz GLE Coupé,300 d 2.0 d 16V EQ Boost 4MATIC 9G-TRONIC 272 cv Boîte auto,385 000 DT,63 000 KM,10.2022,Hybride léger diesel,Automatique,17 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/great-wall/poer-at/115333,GWM Poer AT,2.0 L Diesel 4x4 163 cv Boîte auto,120 000 DT,23 000 KM,02.2025,Diesel,Automatique,7 CV,Intégrale,Pick up,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/x5/114736,BMW X5 Pack M,N/A,123 000 DT,226 000 KM,02.2016,Diesel,Automatique,13 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/ds/3/120101,DS 3 Sport Chic,1.4 L VTi 95 95 cv,28 500 DT,147 000 KM,09.2013,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/114581,Mercedes-Benz GLE Coupé AMG,350 d 3.0 d V6 24V 4MATIC 9G-TRONIC 258 cv Boîte auto,225 000 DT,130 000 KM,03.2018,Diesel,Automatique,16 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/119366,Volkswagen Golf 7,N/A,58 000 DT,146 000 KM,04.2014,Essence,Automatique,5 CV,Traction,Compacte,Normal,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/glc/115182,Mercedes-Benz GLC,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto,225 000 DT,76 000 KM,08.2020,Hybride rechargeable essence,Automatique,10 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/a5-sportback/118746,Audi A5 Sportback S-Line,35 TFSI S-tronic 150 cv Boîte auto,128 000 DT,96 000 KM,01.2021,Essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/citroen/berlingo-van/119216,Citroën Berlingo Van,N/A,51 000 DT,92 000 KM,07.2022,Diesel,Manuelle,5 CV,Traction,Utilitaire,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/119191,BMW Série 1 Pack M,116i 1.5 i 12V DCT7 109 cv Boîte auto,138 000 DT,13 000 KM,10.2024,Essence,Automatique,6 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/suzuki/jimny/118743,Suzuki Jimny 3 portes GL,AllGrip 1.5 VVT 16V 4WD 102 cv Boîte auto,85 000 DT,88 000 KM,03.2022,Essence,Automatique,6 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/toyota/prado/118918,Toyota Prado,3.0 L 4x4 163 cv Boîte auto,245 000 DT,215 000 KM,05.2019,Diesel,Automatique,11 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/toyota/rav-4/120096,Toyota RAV 4 Hybride,2.5 VVT-iE 16V 218 Hybrid 2WD E-CVT 177 cv Boîte auto,146 000 DT,27 000 KM,03.2023,Hybride essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-g/118917,Mercedes-Benz Classe G,N/A,450 000 DT,44 000 KM,03.2017,Diesel,Automatique,17 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/renault/alpine-a110/120112,Renault Alpine A110,N/A,80 000 DT,38 000 KM,04.2025,Hybride rechargeable essence,Automatique,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
